Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
24579,897	5918	33X	512459,7668	8561262,442	426,5286	1280	107,52	319,0086
24584,577	5919	33X	512460,7835	8561257,878	426,3171	1295	108,78	317,5371
24589,404	5920	33X	512461,7797	8561253,161	426,083	1310	110,04	316,043
24594,419	5921	33X	512462,7572	8561248,249	425,8249	1320	110,88	314,9449
24599,487	5922	33X	512463,6955	8561243,276	425,5543	1335	112,14	313,4143
24604,431	5923	33X	512464,5689	8561238,418	426,0355	1340	112,56	313,4755
24609,07	5924	33X	512465,3513	8561233,851	425,0331	1350	113,4	311,6331
24613,293	5925	33X	512466,0256	8561229,689	424,806	1355	113,82	310,986
24617,242	5926	33X	512466,6094	8561225,79	424,5909	1365	114,66	309,9309
24621,126	5927	33X	512467,1292	8561221,947	424,369	1370	115,08	309,289
24625,155	5928	33X	512467,6114	8561217,954	424,1214	1375	115,5	308,6214
24629,538	5929	33X	512468,0825	8561213,607	423,8292	1385	116,34	307,4892
24634,419	5930	33X	512468,5611	8561208,762	423,4806	1390	116,76	306,7206
24639,685	5931	33X	512469,0345	8561203,531	423,0916	1400	117,6	305,4916
24645,16	5932	33X	512469,4822	8561198,09	422,685	1400	117,6	305,085
24650,664	5933	33X	512469,8838	8561192,615	422,2837	1405	118,02	304,2637
24656,067	5934	33X	512470,2252	8561187,236	421,1561	1410	118,44	302,7161
24661,41	5935	33X	512470,5186	8561181,913	420,8019	1410	118,44	302,3619
24666,78	5936	33X	512470,7828	8561176,56	420,4662	1415	118,86	301,6062
24672,264	5937	33X	512471,0364	8561171,092	420,1439	1420	119,28	300,8639
24677,901	5938	33X	512471,2942	8561165,468	419,8326	1425	119,7	300,1326
24683,55	5939	33X	512471,5553	8561159,833	419,5386	1420	119,28	300,2586
24689,022	5940	33X	512471,8149	8561154,374	420,0207	1420	119,28	300,7407
24694,126	5941	33X	512472,068	8561149,281	419,7875	1420	119,28	300,5075
24698,744	5942	33X	512472,3137	8561144,674	418,8454	1415	118,86	299,9854
24703,028	5943	33X	512472,5662	8561140,401	418,6922	1415	118,86	299,8322
24707,199	5944	33X	512472,8438	8561136,24	418,5732	1415	118,86	299,7132
24711,481	5945	33X	512473,1645	8561131,971	418,4837	1415	118,86	299,6237
24716,096	5946	33X	512473,5466	8561127,373	418,4192	1410	118,44	299,9792
24721,198	5947	33X	512474,0038	8561122,291	418,3753	1400	117,6	300,7753
24726,677	5948	33X	512474,5323	8561116,838	418,3494	1385	116,34	302,0094
24732,356	5949	33X	512475,1241	8561111,19	418,3393	1370	115,08	303,2593
24738,057	5950	33X	512475,7709	8561105,526	418,3425	1360	114,24	304,1025
24743,638	5951	33X	512476,4653	8561099,988	418,3568	1345	112,98	305,3768
24749,096	5952	33X	512477,2025	8561094,58	418,38	1335	112,14	306,24
24754,462	5953	33X	512477,9782	8561089,271	418,4097	1330	111,72	306,6897
24759,766	5954	33X	512478,7881	8561084,029	418,4439	1320	110,88	307,5639
24765,04	5955	33X	512479,6279	8561078,822	418,4814	1315	110,46	308,0214
24770,308	5956	33X	512480,4927	8561073,626	418,5254	1305	109,62	308,9054
24775,594	5957	33X	512481,3771	8561068,415	418,5806	1305	109,62	308,9606
24780,923	5958	33X	512482,2761	8561063,163	419,4013	1300	109,2	310,2013
24786,29	5959	33X	512483,1805	8561057,873	419,4901	1300	109,2	310,2901
24791,574	5960	33X	512484,0652	8561052,664	419,5919	1295	108,78	310,8119
24796,628	5961	33X	512484,9013	8561047,681	418,9496	1295	108,78	310,1696
24801,303	5962	33X	512485,6598	8561043,07	419,0561	1290	108,36	310,6961
24805,508	5963	33X	512486,3209	8561038,918	419,1566	1285	107,94	311,2166
24809,387	5964	33X	512486,9019	8561035,085	419,2561	1285	107,94	311,3161
24813,142	5965	33X	512487,4293	8561031,368	419,3616	1285	107,94	311,4216
24816,976	5966	33X	512487,9296	8561027,569	419,4803	1280	107,52	311,9603
24821,091	5967	33X	512488,4294	8561023,487	419,6193	1280	107,52	312,0993
24825,629	5968	33X	512488,9473	8561018,981	419,033	1280	107,52	311,513
24830,492	5969	33X	512489,4708	8561014,15	419,9649	1275	107,1	312,8649
24835,519	5970	33X	512489,9796	8561009,152	420,1555	1275	107,1	313,0555
24840,551	5971	33X	512490,4532	8561004,146	419,5957	1270	106,68	312,9157
24845,47	5972	33X	512490,8775	8560999,249	419,7774	1275	107,1	312,6774
24850,315	5973	33X	512491,2632	8560994,422	419,949	1280	107,52	312,429
24855,168	5974	33X	512491,6271	8560989,585	420,1103	1285	107,94	312,1703
24860,111	5975	33X	512491,9861	8560984,658	420,261	1290	108,36	311,901
24865,182	5976	33X	512492,3527	8560979,602	420,4002	1295	108,78	311,6202
24870,255	5977	33X	512492,7217	8560974,544	420,5244	1300	109,2	311,3244
24875,161	5978	33X	512493,0835	8560969,653	420,6293	1305	109,62	311,0093
24879,733	5979	33X	512493,4288	8560965,095	421,4608	1310	110,04	311,4208
24883,863	5980	33X	512493,7529	8560960,978	421,5157	1315	110,46	311,0557
24887,687	5981	33X	512494,0712	8560957,167	421,5445	1320	110,88	310,6645
24891,403	5982	33X	512494,4042	8560953,466	421,5491	1325	111,3	310,2491
24895,208	5983	33X	512494,7723	8560949,679	421,5311	1330	111,72	309,8111
24899,3	5984	33X	512495,1959	8560945,609	420,7421	1335	112,14	308,6021
24903,818	5985	33X	512495,69	8560941,118	421,434	1335	112,14	309,294
24908,667	5986	33X	512496,248	8560936,302	421,3588	1340	112,56	308,7988
24913,695	5987	33X	512496,8579	8560931,312	421,2687	1345	112,98	308,2887
24918,749	5988	33X	512497,5076	8560926,302	421,1657	1350	113,4	307,7657
24923,707	5989	33X	512498,1867	8560921,392	421,0502	1355	113,82	307,2302
24928,57	5990	33X	512498,891	8560916,582	420,9149	1360	114,24	306,6749
24933,37	5991	33X	512499,618	8560911,84	420,7507	1365	114,66	306,0907
24938,139	5992	33X	512500,3652	8560907,134	420,5485	1370	115,08	305,4685
24942,908	5993	33X	512501,1299	8560902,433	420,3032	1370	115,08	305,2232
24947,709	5994	33X	512501,9091	8560897,703	420,0266	1375	115,5	304,5266
24952,572	5995	33X	512502,7	8560892,915	419,7343	1380	115,92	303,8143
24957,525	5996	33X	512503,4995	8560888,035	419,4421	1385	116,34	303,1021
24962,569	5997	33X	512504,301	8560883,063	419,9146	1390	116,76	303,1546
24967,583	5998	33X	512505,0826	8560878,117	419,661	1395	117,18	302,481
24972,413	5999	33X	512505,8189	8560873,348	419,4397	1400	117,6	301,8397
24976,909	6000	33X	512506,4843	8560868,905	419,2586	1405	118,02	301,2386
24980,976	6001	33X	512507,062	8560864,882	419,1227	1410	118,44	300,6827
24984,751	6002	33X	512507,5695	8560861,142	419,0233	1415	118,86	300,1633
24988,431	6003	33X	512508,0331	8560857,493	418,9485	1415	118,86	300,0885
24992,209	6004	33X	512508,479	8560853,741	418,8865	1420	119,28	299,6065
24996,282	6005	33X	512508,9334	8560849,694	418,8253	1425	119,7	299,1253
25000,785	6006	33X	512509,4146	8560845,218	418,7564	1430	120,12	298,6364
25005,612	6007	33X	512509,9094	8560840,417	418,6852	1435	120,54	298,1452
25010,599	6008	33X	512510,3967	8560835,454	418,6205	1440	120,96	297,6605
25015,583	6009	33X	512510,8554	8560830,491	418,571	1445	121,38	297,191
25020,441	6010	33X	512511,2709	8560825,652	419,2929	1450	121,8	297,4929
25025,212	6011	33X	512511,6553	8560820,896	419,2823	1450	121,8	297,4823
25029,978	6012	33X	512512,0272	8560816,144	419,2828	1455	122,22	297,0628
25034,82	6013	33X	512512,4052	8560811,317	419,288	1455	122,22	297,068
25039,78	6014	33X	512512,8027	8560806,373	419,2922	1455	122,22	297,0722
25044,735	6015	33X	512513,212	8560801,435	419,293	1460	122,64	296,653
25049,524	6016	33X	512513,6199	8560796,663	419,2885	1460	122,64	296,6485
25053,985	6017	33X	512514,0134	8560792,22	419,2772	1465	123,06	296,2172
25058,015	6018	33X	512514,3854	8560788,207	419,2575	1465	123,06	296,1975
25061,753	6019	33X	512514,7523	8560784,487	419,2288	1470	123,48	295,7488
25065,395	6020	33X	512515,1365	8560780,865	419,1905	1470	123,48	295,7105
25069,139	6021	33X	512515,5603	8560777,146	419,1422	1470	123,48	295,6622
25073,181	6022	33X	512516,0463	8560773,133	419,8334	1470	123,48	296,3534
25077,662	6023	33X	512516,6106	8560768,689	419,7646	1475	123,9	295,8646
25082,492	6024	33X	512517,2454	8560763,902	419,6896	1475	123,9	295,7896
25087,522	6025	33X	512517,9367	8560758,919	419,6132	1475	123,9	295,7132
25092,607	6026	33X	512518,6703	8560753,888	418,79	1480	124,32	294,47
25097,629	6027	33X	512519,4341	8560748,925	418,7233	1485	124,74	293,9833
25102,587	6028	33X	512520,2225	8560744,031	418,6603	1490	125,16	293,5003
25107,511	6029	33X	512521,0319	8560739,175	418,5967	1495	125,58	293,0167
25112,429	6030	33X	512521,8585	8560734,327	418,5283	1495	125,58	292,9483
25117,37	6031	33X	512522,6994	8560729,459	418,4517	1500	126	292,4517
25122,364	6032	33X	512523,5551	8560724,539	418,3672	1505	126,42	291,9472
25127,44	6033	33X	512524,4268	8560719,539	419,026	1510	126,84	292,186
25132,628	6034	33X	512525,3158	8560714,429	419,6793	1520	127,68	291,9993
25137,925	6035	33X	512526,218	8560709,21	418,8285	1525	128,1	290,7285
25143,2	6036	33X	512527,1081	8560704,012	418,7243	1530	128,52	290,2043
25148,289	6037	33X	512527,9558	8560698,995	418,6179	1535	128,94	289,6779
25153,027	6038	33X	512528,7304	8560694,322	419,26	1545	129,78	289,48
25157,312	6039	33X	512529,4109	8560690,093	419,1514	1550	130,2	288,9514
25161,288	6040	33X	512530,0141	8560686,164	418,2912	1555	130,62	287,6712
25165,158	6041	33X	512530,5663	8560682,335	418,928	1560	131,04	287,888
25169,129	6042	33X	512531,0936	8560678,402	418,8108	1570	131,88	286,9308
25173,403	6043	33X	512531,6223	8560674,162	418,6882	1575	132,3	286,3882
25178,123	6044	33X	512532,1698	8560669,476	417,8094	1580	132,72	285,0894
25183,18	6045	33X	512532,7181	8560664,451	418,4243	1585	133,14	285,2843
25188,4	6046	33X	512533,2402	8560659,259	418,2832	1595	133,98	284,3032
25193,611	6047	33X	512533,7092	8560654,071	418,1364	1600	134,4	283,7364
25198,684	6048	33X	512534,1053	8560649,016	417,9839	1610	135,24	282,7439
25203,662	6049	33X	512534,4375	8560644,051	417,824	1620	136,08	281,744
25208,633	6050	33X	512534,7219	8560639,091	417,6545	1630	136,92	280,7345
25213,681	6051	33X	512534,9747	8560634,052	417,4736	1640	137,76	279,7136
25218,851	6052	33X	512535,2089	8560628,891	417,2811	1650	138,6	278,6811
25224,016	6053	33X	512535,4258	8560623,735	417,0847	1660	139,44	277,6447
25229,006	6054	33X	512535,6235	8560618,753	416,894	1670	140,28	276,614
25233,651	6055	33X	512535,8001	8560614,115	416,7186	1680	141,12	275,5986
25237,844	6056	33X	512535,9562	8560609,927	416,5633	1690	141,96	274,6033
25241,725	6057	33X	512536,1015	8560606,051	416,4134	1705	143,22	273,1934
25245,498	6058	33X	512536,2484	8560602,284	416,249	1715	144,06	272,189
25249,366	6059	33X	512536,4089	8560598,425	415,3007	1720	144,48	270,8207
25253,532	6060	33X	512536,5953	8560594,271	415,0486	1730	145,32	269,7286
25258,141	6061	33X	512536,8183	8560589,679	414,731	1735	145,74	268,991
25263,098	6062	33X	512537,0828	8560584,742	414,367	1745	146,58	267,787
25268,252	6063	33X	512537,3924	8560579,611	413,9834	1755	147,42	266,5634
25273,451	6064	33X	512537,7504	8560574,438	412,8573	1760	147,84	265,0173
25278,574	6065	33X	512538,1594	8560569,344	412,5088	1770	148,68	263,8288
25283,623	6066	33X	512538,6174	8560564,326	411,4303	1780	149,52	261,9103
25288,633	6067	33X	512539,1214	8560559,352	411,1078	1785	149,94	261,1678
25293,638	6068	33X	512539,6686	8560554,388	410,7768	1795	150,78	259,9968
25298,671	6069	33X	512540,2567	8560549,402	410,4277	1800	151,2	259,2277
25303,766	6070	33X	512540,8867	8560544,359	410,0678	1810	152,04	258,0278
25308,957	6071	33X	512541,5605	8560539,224	408,9591	1820	152,88	256,0791
25314,28	6072	33X	512542,2796	8560533,961	408,6135	1825	153,3	255,3135
25319,733	6073	33X	512543,0406	8560528,571	408,2915	1835	154,14	254,1515
25325,179	6074	33X	512543,8187	8560523,189	407,9978	1845	154,98	253,0178
25330,444	6075	33X	512544,5836	8560517,986	407,7355	1850	155,4	252,3355
25335,356	6076	33X	512545,3052	8560513,133	407,5078	1855	155,82	251,6878
25339,803	6077	33X	512545,9622	8560508,739	406,566	1860	156,24	250,326
25343,933	6078	33X	512546,5689	8560504,657	407,154	1865	156,66	250,494
25347,956	6079	33X	512547,1485	8560500,678	407,0138	1870	157,08	249,9338
25352,082	6080	33X	512547,7242	8560496,595	406,8874	1875	157,5	249,3874
25356,521	6081	33X	512548,3192	8560492,198	406,7668	1880	157,92	248,8468
25361,417	6082	33X	512548,9477	8560487,343	406,6459	1885	158,34	248,3059
25366,652	6083	33X	512549,5884	8560482,149	405,7766	1895	159,18	246,5966
25372,042	6084	33X	512550,2107	8560476,797	405,6625	1900	159,6	246,0625
25377,401	6085	33X	512550,7844	8560471,469	405,5574	1905	160,02	245,5374
25382,592	6086	33X	512551,286	8560466,303	405,4634	1910	160,44	245,0234
25387,655	6087	33X	512551,7194	8560461,26	405,3765	1915	160,86	244,5165
25392,675	6088	33X	512552,0958	8560456,254	405,2912	1920	161,28	244,0112
25397,738	6089	33X	512552,4261	8560451,203	405,9518	1925	161,7	244,2518
25402,889	6090	33X	512552,7193	8560446,062	405,8545	1930	162,12	243,7345
25408,007	6091	33X	512552,9771	8560440,951	405,7522	1940	162,96	242,7922
25412,932	6092	33X	512553,1991	8560436,032	405,6498	1945	163,38	242,2698
25417,503	6093	33X	512553,385	8560431,466	405,5519	1950	163,8	241,7519
25421,619	6094	33X	512553,5371	8560427,353	405,4616	1955	164,22	241,2416
25425,421	6095	33X	512553,6677	8560423,555	406,1241	1960	164,64	241,4841
25429,107	6096	33X	512553,792	8560419,872	406,033	1965	165,06	240,973
25432,879	6097	33X	512553,925	8560416,104	405,9319	1965	165,06	240,8719
25436,936	6098	33X	512554,0816	8560412,052	405,8144	1970	165,48	240,3344
25441,419	6099	33X	512554,2752	8560407,575	405,6773	1970	165,48	240,1973
25446,232	6100	33X	512554,5124	8560402,77	404,781	1975	165,9	238,881
25451,22	6101	33X	512554,7981	8560397,792	405,3893	1980	166,32	239,0693
25456,229	6102	33X	512555,137	8560392,796	405,2658	1980	166,32	238,9458
25461,136	6103	33X	512555,5356	8560387,906	405,172	1985	166,74	238,432
25465,943	6104	33X	512556,0064	8560383,122	405,1094	1985	166,74	238,3694
25470,685	6105	33X	512556,5632	8560378,414	405,0773	1985	166,74	238,3373
25475,395	6106	33X	512557,2199	8560373,75	405,8247	1980	166,32	239,5047
25480,105	6107	33X	512557,9944	8560369,103	405,1002	1975	165,9	239,2002
25484,838	6108	33X	512558,9199	8560364,463	405,1492	1975	165,9	239,2492
25489,612	6109	33X	512560,0338	8560359,82	405,2161	1970	165,48	239,7361
25494,453	6110	33X	512561,3732	8560355,169	405,2957	1970	165,48	239,8157
25499,362	6111	33X	512562,9551	8560350,523	405,3823	1965	165,06	240,3223
25504,227	6112	33X	512564,7155	8560345,989	405,4692	1960	164,64	240,8292
25508,905	6113	33X	512566,5702	8560341,694	405,5495	1955	164,22	241,3295
25513,253	6114	33X	512568,4347	8560337,767	405,6161	1950	163,8	241,8161
25517,179	6115	33X	512570,2557	8560334,29	406,4133	1945	163,38	243,0333
25520,811	6116	33X	512572,1029	8560331,162	406,4406	1940	162,96	243,4806
25524,339	6117	33X	512574,0771	8560328,238	406,4486	1935	162,54	243,9086
25527,954	6118	33X	512576,2788	8560325,371	406,438	1930	162,12	244,318
25531,845	6119	33X	512578,8086	8560322,415	406,4094	1925	161,7	244,7094
25536,14	6120	33X	512581,735	8560319,271	406,3637	1920	161,28	245,0837
25540,74	6121	33X	512584,997	8560316,028	406,3031	1910	160,44	245,8631
25545,491	6122	33X	512588,5015	8560312,822	406,2297	1905	160,02	246,2097
25550,24	6123	33X	512592,1553	8560309,789	406,146	1895	159,18	246,966
25554,878	6124	33X	512595,8868	8560307,036	406,0545	1890	158,76	247,2945
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
